de97286cee0,Pedro M. Baeza,Thu Mar 19 18:12:05 2020,"[FIX] l10n_es: Avoid account.invoice.tax fragmentation on IVA exento""""",   1 file changed, 4 insertions(+) ,
95a5a78fc25,Jorge Pinna Puissant,Tue Mar 17 19:17:48 2020,[FIX] account: date of currency exchange reversal,   1 file changed, 4 insertions(+), 1 deletion(-) 
03f95d1803a,Andrea Grazioso (agr-odoo),Thu Mar 19 18:43:20 2020,"[FIX] account,mail,web: specify viewID when redirecting",   4 files changed, 12 insertions(+), 4 deletions(-) 
6b6b11ea2f8,Nicolas Lempereur,Tue Mar 24 17:21:32 2020,"[FIX] translate.py,web: aria-label qweb translation and export",   2 files changed, 2 insertions(+), 2 deletions(-) 
839539c2b10,Jorge Pinna Puissant,Mon Mar 23 20:44:40 2020,[FIX] account: partner last_time_entries_checked not been updated,   1 file changed, 1 insertion(+), 1 deletion(-) 
55374e8ec76,Luis González,Mon Mar 16 02:58:43 2020,[FIX] web: Add missing aria attributes to selectable menu items,   3 files changed, 9 insertions(+), 8 deletions(-) 
90ef28e1c5f,Swapnesh Shah,Sun Mar 8 18:04:07 2020,[FIX] doc: update links,   1 file changed, 2 insertions(+), 2 deletions(-) 
2a36c684bb3,Benjamin Vray,Wed Feb 12 21:34:23 2020,[FIX] web_editor: get size of resizable elements on mouse down,   1 file changed, 3 insertions(+) ,
7f709f219dd,Andrea Grazioso (agr-odoo),Fri Mar 20 19:08:32 2020,[FIX] account: fix edit permission for draft invoices,   1 file changed, 1 insertion(+), 1 deletion(-) 
da81abd991e,Nicolas Martinelli,Fri Mar 20 20:47:01 2020,[FIX] payment_sips: rounding error,   1 file changed, 1 insertion(+), 1 deletion(-) 
dddf8fb798f,Odoo Translation Bot,Sun Mar 22 06:39:49 2020,[I18N] Update translation terms from Transifex,   60 files changed, 873 insertions(+), 298 deletions(-) 
fd0ca98d8c1,fja-odoo,Fri Mar 20 20:26:11 2020,[FIX] web: change invalid font awesome icon,   2 files changed, 2 insertions(+), 2 deletions(-) 
640a4279931,Jorge Pinna Puissant,Wed Mar 18 19:33:41 2020,[FIX] sale_timesheet: error when change the project and task of a  timesheet line,   2 files changed, 10 insertions(+), 2 deletions(-) 
de58d6494b4,Swapnesh Shah,Sun Jan 26 21:05:18 2020,[FIX] product_email_template: use correct parameter for notification layout,   1 file changed, 5 insertions(+), 1 deletion(-) 
36c2c7f04cc,Xavier Morel,Mon Mar 16 13:52:28 2020,[IMP] core: cutoff imports after some number of errors,   2 files changed, 24 insertions(+), 1 deletion(-) 
940cc76ef3f,Swapnesh Shah,Thu Mar 19 22:16:24 2020,[FIX] website: make company required on website config,   1 file changed, 1 insertion(+), 1 deletion(-) 
b317d9bef32,Pedro M. Baeza,Thu Mar 19 18:12:05 2020,"[FIX] l10n_es: Avoid account.invoice.tax fragmentation on IVA exento""""",   1 file changed, 4 insertions(+) ,
7ea2f7beea4,Goffin Simon,Thu Mar 19 19:30:16 2020,"[FIX] point_of_sale, product, sale: Re-invoicing policy",   1 file changed, 5 insertions(+) ,
b1d92aeba0a,Romain Derie,Wed Mar 18 17:00:46 2020,[FIX] website_event: restore edit menu choice,   2 files changed, 3 insertions(+), 2 deletions(-) 
46da9c495e2,Benjamin Vray,Wed Feb 12 21:34:23 2020,[FIX] web_editor: get size of resizable elements on mouse down,   1 file changed, 3 insertions(+) ,
3ad88ab993a,Andrea Grazioso (agr-odoo),Fri Mar 20 19:08:32 2020,[FIX] account: fix edit permission for draft invoices,   1 file changed, 1 insertion(+), 1 deletion(-) 
b4a986ad5f1,Andrea Grazioso (agr-odoo),Mon Mar 9 16:36:59 2020,[FIX] crm: fix default reply-to to catchall,   2 files changed, 15 insertions(+), 2 deletions(-) 
c2b1d90e250,Pedro M. Baeza,Thu Mar 19 18:12:05 2020,"[FIX] l10n_es: Avoid account.invoice.tax fragmentation on IVA exento""""",   1 file changed, 4 insertions(+) ,
f2b9bdf7b2b,Goffin Simon,Thu Mar 19 13:16:47 2020,[FIX] account_voucher: Pay now or later Steps to reproduce the bug:,   1 file changed, 1 insertion(+), 1 deletion(-) 
2c59d3a53af,Jorge Pinna Puissant,Wed Mar 18 18:49:38 2020,[FIX] fields: no keyword arguments in string.translate in Python 3.5,   1 file changed, 1 insertion(+), 1 deletion(-) 
585715699c6,Xavier Morel,Thu Mar 19 12:13:46 2020,[FIX] core: incorrect behaviour of d310b3ef / #47660,   1 file changed, 4 insertions(+), 1 deletion(-) 
b97b4f42179,Cedric Snauwaert,Wed Feb 5 20:47:39 2020,[FIX] account: don't recompute ending balance of last statement,   2 files changed, 19 insertions(+), 6 deletions(-) 
6673d23cfde,Cedric Snauwaert,Tue Feb 4 20:12:16 2020,[FIX] account: fix rounding error in is_valid_balance_start check,   2 files changed, 9 insertions(+), 1 deletion(-) 
47e412ab73b,Xavier Morel,Thu Mar 19 12:13:46 2020,[FIX] core: incorrect behaviour of d310b3ef / #47660,   1 file changed, 4 insertions(+), 1 deletion(-) 
3ae54b6416a,Xavier Morel,Mon Mar 16 13:52:28 2020,[IMP] core: cutoff imports after some number of errors,   2 files changed, 22 insertions(+), 1 deletion(-) 
e608e68ff9e,Simon Lejeune,Wed Mar 18 14:39:58 2020,[FIX] stock_dropshipping: double sequence,   1 file changed, 1 insertion(+), 1 deletion(-) 
9dec93f268f,Olivier Dony,Wed Mar 18 04:55:18 2020,[FIX] website_forum: fix permissions for tag notifs,   1 file changed, 1 insertion(+), 1 deletion(-) 
9a9909c43ca,jvm-odoo,Wed Mar 18 12:57:57 2020,[FIX] web: fix traceback when using date custom filter on mobile,   1 file changed, 1 insertion(+), 1 deletion(-) 
556f5adb5d8,Lavish Chhatwani,Tue Mar 3 16:52:05 2020,[FIX] website_slides: avoid trying to browse categories in frontend player,   1 file changed, 3 insertions(+), 3 deletions(-) 
4a7219a17dd,Denis Ledoux,Wed Mar 18 04:16:22 2020,[FIX] base: fix oversight during fp #47851,   1 file changed, 1 insertion(+), 1 deletion(-) 
e80582840eb,Denis Ledoux,Wed Feb 26 14:46:01 2020,[FIX] base: validate `ir.ui.view` xml on re-enabling,   2 files changed, 50 insertions(+), 1 deletion(-) 
d93ccdc5a25,Swapnesh Shah,Sat Mar 14 21:16:10 2020,[FIX] account: Compute root with single character code,   1 file changed, 1 insertion(+), 1 deletion(-) 
1b75b21d922,Yannick Tivisse,Tue Mar 24 16:28:27 2020,[FIX] odoo_referral: Fix undeterministic crashing bug,   1 file changed, 3 insertions(+), 1 deletion(-) 
39d75891ced,Jorge Pinna Puissant,Mon Mar 23 20:44:40 2020,[FIX] account: partner last_time_entries_checked not been updated,   1 file changed, 1 insertion(+), 1 deletion(-) 
a40f4586eb2,Goffin Simon,Wed Mar 18 14:07:10 2020,[FIX] website_event: Ordering more tickets than available seats,   4 files changed, 24 insertions(+), 4 deletions(-) 
010961ee3ea,Dhruv Patel,Thu Mar 12 15:41:22 2020,[FIX] web: autocomplete not opened on text paste using mouse,   2 files changed, 30 insertions(+), 1 deletion(-) 
15e0026bdea,Hiral Bhavsar,Tue Mar 19 11:44:40 2019,[IMP] l10n_xx: auto apply fiscal positions,   20 files changed, 212 insertions(+), 21 deletions(-) 
7516d84e59c,William Henrotin,Fri Mar 13 18:38:05 2020,[FIX] purchase: ensure all vendor bills are gathered from purchase order,   2 files changed, 43 insertions(+) ,
653e1a422d0,Thibault Francois,Fri Feb 28 19:38:53 2020,[FIX] purchase: purchase user should be able to create vendors bills,   4 files changed, 118 insertions(+), 2 deletions(-) 
8be6e7a1b37,Paul Morelle,Fri Mar 13 15:06:36 2020,[FIX] account: ensure followers are internal users,   3 files changed, 130 insertions(+), 3 deletions(-) 
47796aee882,Swapnesh Shah,Mon Mar 16 21:59:03 2020,[FIX] stock: Display date in user's timezone and lang format,   1 file changed, 2 insertions(+), 1 deletion(-) 
06f8bcce319,Quentin Nicolay,Mon Mar 16 21:35:24 2020,"[FIX] account: load more"" button in manual reconciliation""",   1 file changed, 4 insertions(+), 4 deletions(-) 
b6b660b0625,Swapnesh Shah,Fri Mar 6 22:41:24 2020,[FIX] website_event_track: fix kanban state position on form view,   1 file changed, 1 insertion(+), 1 deletion(-) 
cea712a5127,Nicolas Martinelli,Wed Mar 11 15:32:10 2020,[FIX] purchase: invoice status,   1 file changed, 5 insertions(+), 1 deletion(-) 
cd5c23c229c,Benjamin Frantzen (bfr),Thu Jan 2 20:26:55 2020,[ADD] odoo_referral: Link to odoo referral platform,   14 files changed, 216 insertions(+) ,
edb5f63f5cd,jev-odoo,Fri Jan 31 19:34:26 2020,[FIX] account: More information when missing account,   2 files changed, 15 insertions(+), 3 deletions(-) 
