3b4592acfcd,Ravi Gohil,Mon Aug 5 12:28:27 2019,[IMP] account_check_printing: make check printing generic,2,12,7
42de9e129f0,Alexandre Kühn,Fri Dec 6 19:03:13 2019,[REV] mail: prevent message loss during connection issue,4,5,61
4efe0e3b161,Yannick Tivisse,Fri Nov 22 18:10:25 2019,"[IMP] hr_timesheet, project, hr_expense: Introduce multi-edit lists",5,21,15
6cbe824871d,Kevin Baptiste,Thu Dec 5 12:48:28 2019,[REV] web: reverts update to fontawesome 5.11.2,389,6218,15194
78ae3da9021,Yenthe666,Thu Nov 21 20:32:23 2019,[IMP] *: set name element on main containers in configuration views,39,297,190
9f7c8d305ea,jbm-odoo,Tue Dec 3 14:35:24 2019,[FIX] project timesheet: Open task without timesheet rights,1,13,3
13babd5c480,Vishnu Thuletiya,Thu Nov 28 12:24:12 2019,[FIX] project: fix traceback in project public rating,1,1,1
275403fabc0,fja-odoo,Mon Sep 23 15:31:14 2019,"[FIX] event, website_event_questions: fix misc event",3,5,5
232f1ab515d,Katherine Zaoral,Mon Dec 2 20:44:33 2019,[FIX] l10n_ar_account: proper compare document numbers in vendor bills,1,2,
1915fe35984,Romain Derie,Thu Dec 5 20:01:04 2019,"[IMP] web_editor, *: add new zone in left panel to handle invisible DOM",5,101,23
92fdbec889e,fja-odoo,Thu Oct 31 23:06:53 2019,"[IMP] website, web_editor: add new chart snippet",6,707,7
6564c36c74a,Simon Lejeune,Fri Oct 25 20:11:30 2019,[REF] stock: immediate and backorder wizard multi,22,310,132
1e9733be25c,qsm-odoo,Thu Dec 5 23:35:05 2019,[FIX] website: allow elements to overflow fixed parallax,2,5,1
bc9fdfff88f,Simon Lejeune,Fri Dec 6 15:44:40 2019,[FIX] product: multi edit barcode field on template,1,3,1
a8f6b4ce9cf,Nicolas Lempereur,Fri Dec 6 20:45:05 2019,"[FIX] mail: wording of External Email Server"" option""",1,1,1
361b711ffc4,Jeremy Kersten,Thu Nov 21 19:12:26 2019,[IMP] website: remove employee visibility level,5,45,38
2178ad96711,Nicolas Martinelli,Thu Dec 5 20:24:31 2019,[FIX] expression: use of `child_of` with `many2many`,1,1,1
2fa050b3aed,Nicolas Martinelli,Fri Dec 6 14:30:15 2019,[FIX] sale_coupon: expiration date,1,1,
33edd63510c,wan,Thu Dec 5 21:40:11 2019,[FIX] l10n_ch: use OCRB font,3,18,8
699890d3f0b,Romain Derie,Mon Oct 28 16:38:44 2019,"[IMP] web_editor, website: add new 'Countdown' snippet",9,780,2
75ebe511319,qsm-odoo,Fri Dec 6 19:15:43 2019,[FIX] web_editor: fix traceback on left panel input click,1,1,
322d5768a78,qsm-odoo,Wed Dec 4 16:25:24 2019,[REF] website: call _post_copy with website in the context directly,2,3,7
5e7230b6bbd,Ravi Singh,Fri Dec 6 15:20:37 2019,[FIX] web_editor: remove useless 'o_small' style for colors,1,4,
b875ca713ef,alt-odoo,Fri Dec 6 12:33:36 2019,[FIX] account: Search res.partner.bank with company in reconciliation,1,1,1
42d3a82a809,Debauche Stéphane,Mon Dec 2 20:17:07 2019,[IMP] stock_account: remove the wizard which change the ``standard_price``,20,69,225
d6458e68df9,Aurélien Warnon,Thu Nov 28 15:02:28 2019,[IMP] survey: allow to link a user answer to its user input email field,4,25,6
4b95e7e5ef3,Thibault Delavallée,Fri Dec 6 15:23:17 2019,[FIX] survey: correctly compute filters based on finished,1,4,4
a5f115d1fca,Aurélien Warnon,Wed Nov 27 18:55:54 2019,[FIX] survey: fix typo in survey templates and lint some code,2,7,8
864cb9132d9,qsm-odoo,Thu Dec 5 20:47:03 2019,[REF] web_editor: do not select left panel input content automatically,1,10,
83fae16bb98,qsm-odoo,Thu Dec 5 19:57:59 2019,[REF] web_editor: review user value widgets scss,4,163,156
a41717bebf2,qsm-odoo,Thu Dec 5 19:14:30 2019,[IMP] web_editor: add left panel input on a new line by default,3,23,20
e4d4aab0427,qsm-odoo,Thu Dec 5 18:58:53 2019,[IMP] web_editor: validate input entry with ENTER in editor left panel,1,19,20
65262c5e3e1,Samuel Degueldre,Tue Dec 3 13:47:37 2019,[IMP] web_editor: allow options to target subelements of a snippet,1,49,2
ae9c2487c88,Andrea Grazioso (agr-odoo),Mon Dec 2 14:38:49 2019,[FIX] base: force compute active_lang_count,1,1,
d3798b40581,Xavier Morel,Tue Nov 26 13:24:52 2019,[FIX] hr_maintenance: remove dynamic domain,2,3,20
374b57a1537,Odoo's Mergebot,Thu Dec 5 22:36:56 2019,"[MERGE] survey: clean and rename models, refactor survey results page code", ,,
f7fb9b96f43,Thibault Delavallée,Fri Nov 29 19:08:48 2019,[IMP] survey: improve demo data,4,695,3
351a4439b3a,Thibault Delavallée,Tue Nov 26 17:57:48 2019,[REF] survey: clean results page and its code generating statistics,8,492,602
bb3d4634df3,Thibault Delavallée,Tue Nov 26 15:27:51 2019,[FIX] survey: lint JS files and reorganize route code,3,150,140
a6e9ee91d10,Thibault Delavallée,Tue Dec 3 19:47:50 2019,"[REF] survey: on survey.user_input{.line}, reorganize and clean model code",3,159,156
0406b7049e7,Thibault Delavallée,Tue Dec 3 20:49:59 2019,"[REF] survey: on survey.{question,user_input.line}, make type and field names match",24,129,133
2a35d92b6c0,Thibault Delavallée,Tue Dec 3 22:38:25 2019,"[REF] survey: on survey.user_input, rename question_ids field to predefined_question_ids",6,19,56
3a094f22941,Thibault Delavallée,Wed Nov 27 14:21:44 2019,"[REF] survey: on survey.user_input.line, rename value_suggested{_row} fields",9,40,40
755ac5f313f,Thibault Delavallée,Fri Nov 29 19:56:41 2019,"[REF] survey: on survey.user_input, rename some fields to ease understanding",20,104,104
1e66894042a,Thibault Delavallée,Thu Nov 21 20:57:40 2019,"[REF] survey: on survey.survey, rename some fields to ease understanding",22,72,70
7edeb24de91,Thibault Delavallée,Mon Nov 25 20:31:51 2019,[REF] survey: globally rename survey.user_input_line model to survey.user_input.line,13,47,47
2592e72f2cd,Thibault Delavallée,Mon Nov 25 17:56:57 2019,[REF] survey: globally rename survey.label model to survey.question.answer,19,182,175
84bb9c748db,Thibault Delavallée,Thu Nov 21 20:29:33 2019,[REF] survey: remove unused or unnecessary fields to clean models,27,57,131
ca52dbaedeb,Thibault Delavallée,Tue Nov 26 20:41:48 2019,[IMP] base: add math floor and ceil to qweb rendering context,1,4,
8c6976a6344,Andrea Grazioso (agr-odoo),Wed Dec 4 13:11:39 2019,"[FIX] account: correctly get Search More"" output""",1,1,
a04502c97e5,remi-filament,Tue Nov 19 13:56:17 2019,[FIX] account: Add widget date for payments,1,1,1
68ecfe13574,Thanh Dodeur,Thu Oct 10 14:31:58 2019,[ADD] web: adds file upload mixin,8,474,
aa6474801c0,lejeune quentin,Thu Dec 5 16:39:31 2019,[FIX] point_of_sale: Fix access point for IoT Box,1,1,8
9edb13c6fd9,Nicolas Lempereur,Wed Dec 4 19:03:12 2019,[FIX] pad: no deadlock on pad readonly modification,2,37,4
d7f4289166b,qsm-odoo,Thu Dec 5 00:17:44 2019,[FIX] web_editor: prevent setting values of non-activable methods,1,6,1
b62b686066f,qsm-odoo,Thu Dec 5 00:13:29 2019,[FIX] web_editor: fix some design issues with editor left panel,1,12,10
24db4805c6d,wan,Thu Dec 5 17:18:47 2019,[REV] web: unwanted logs and debugger,1,7,
f0b445d24c5,lejeune quentin,Wed Dec 4 16:16:30 2019,[FIX] point_of_sale: Cleanup computer after build of IoT Box,1,1,1
c593c468b12,Nicolas Martinelli,Thu Dec 5 12:59:32 2019,[FIX] account: sequence of AML,1,1,1
1bff1987bba,Victor Feyens,Thu Dec 5 14:55:21 2019,[FIX] sale: fix field to check if invoice is paid,1,1,1
8180b465633,qsm-odoo,Wed Nov 20 15:55:15 2019,"[FIX] web, web_editor: improve browser support for JS lazy loading",2,13,6
6245ed2bce4,Alexandre Kühn,Wed Dec 4 18:15:33 2019,"[FIX] bus, mail: navigate from tests with mocked bus services",2,8,1
46b1218094e,Daniel Blanco,Tue Nov 26 18:40:54 2019,[FIX] l10n_cl: taxpayer type and sequences of document type,4,56,55
09908b736fd,Nans Lefebvre,Mon Dec 2 21:13:43 2019,"[FIX] base: when saving settings, only reset environment if modules were installed/uninstalled",2,43,3
ba5b77427dc,Nans Lefebvre,Wed Nov 27 21:18:47 2019,[TEST] account: remove group from all users when removing settings,1,22,
ed26e9eafa3,Florian Gilbert,Fri Oct 11 19:34:44 2019,[IMP] account: Various usability improvements List of improvements:,9,31,25
51d020e5fa8,Raphael Collet,Tue Dec 3 19:03:58 2019,[FIX] models: query blowup when unlinking many records,1,9,7
bf250a33f0a,Patrick Tombez,Mon Nov 25 21:24:24 2019,[FIX] payment: Keep session serializable,1,1,1
7fc372a0485,Nicolas Seinlet,Wed Dec 4 18:05:47 2019,[FIX] stock: always prefix fields of sql views,1,4,4
0e4e21a1e7a,Simon Lejeune,Wed Dec 4 18:09:36 2019,[REF] stock: remove quantity_available_locations_domain context key,2,2,11
447cc7b88c0,Simon Lejeune,Wed Dec 4 18:04:40 2019,[REF] stock: remove company_owned context key,2,2,59
616864e9680,Jigar Vaghela,Wed Nov 20 18:14:25 2019,[FIX] l10n_in: Fix tax grouping key,1,2,
087131fe54a,nje-odoo,Tue Nov 12 11:36:14 2019,"[FIX] sale_timesheet, website_sale: fix UI and tooltip typos",4,18,15
61e66efbbe5,Sébastien Theys,Fri Nov 29 19:26:26 2019,[FIX] utm: correctly set scss url as absolute,1,1,1
fefe7b7507e,wan,Tue Dec 3 19:31:22 2019,[IMP] l10n_id: translate in english,6,1824,159
1d98547c084,Lucas Perais (lpe),Mon Dec 2 16:04:00 2019,[IMP] web: static inheritance: primary root node is the master node,2,4,2
e237ba26f7f,Lucas Perais (lpe),Mon Dec 2 15:48:33 2019,"[IMP]: web, tools: static inheritance do not disclose t-inherit* directives",3,93,11
96ab29c9873,Lucas Perais (lpe),Mon Oct 28 19:28:16 2019,[IMP] web: template inheritance respects XPATH specs,3,26,27
1ae66862d55,Simon Lejeune,Tue Dec 3 22:27:27 2019,[REF] stock: products on hand action,3,18,7
53658052ae6,Simon Lejeune,Fri Nov 15 20:30:30 2019,[REF] stock: forecast report and quants not below a warehouse,3,5,3
4afba9ee689,Simon Lejeune,Tue Oct 8 19:01:46 2019,[REF] stock: quant: add available quantity field,2,23,7
3ab841bd412,Robin Heinz,Wed Nov 27 21:23:55 2019,[FIX] account: Access cash rounding,1,2,2
4.24E+43,Robin Heinz,Thu Nov 21 19:14:46 2019,[IMP] point_of_sale: Use the cash rounding in the pos,10,249,13
aab5cab1298,Nicolas Martinelli,Tue Dec 3 13:01:53 2019,[FIX] website: do not translate robots.txt,2,2,7
482338cb461,Nans Lefebvre,Tue Nov 26 20:27:04 2019,[TEST] account: add performance test,2,80,
30cf7bc798d,wan,Tue Aug 6 12:32:07 2019,[IMP] account: add account.reconcile.model.line,16,367,307
3.64E+15,Nicolas Martinelli,Tue Dec 3 20:13:11 2019,[FIX] stock: duplicated lines,1,2,7
433cfe66e59,Nicolas Lempereur,Tue Dec 3 16:07:26 2019,[FIX] account: liquidity-line currency journal ok,1,5,1
4b73bd25a9e,shreya thakrar,Wed Sep 11 18:25:54 2019,[IMP] doc: form view documentation improvement,1,2,
780f9d1423a,shreya thakrar,Tue Sep 3 17:30:04 2019,[FIX] payment: move notebook outside group,1,5,7
f9a9c1a9f0d,wan,Tue Nov 26 15:11:07 2019,[FIX] account: multi-post in order,1,1,4
7c4628b1f48,Nicolas Lempereur,Tue Dec 3 14:59:16 2019,[FIX] base: render with page-break => ok encoding,1,1,1
9830d924e9b,David Beguin,Wed Nov 13 19:10:32 2019,[FIX] website: fix authentication of archived visitor,2,64,20
e7fba2e8a1b,Victor Feyens,Tue Dec 3 19:58:53 2019,[FIX] product: correctly pass pricelist arguments to recursive calls.,1,1,1
5d70e17c177,Josse Colpaert,Mon Dec 2 16:57:17 2019,[FIX] l10n_nz: adapt nz tax report to the multiple tax report model,1,18,13
17c4f47b0ae,Nicolas Vannieuwerburgh,Fri Nov 22 14:10:03 2019,[FIX] base: allow custom model to use SQL (materialized) views instead of table,2,11,11
d17e6a6750f,Nicolas Martinelli,Tue Dec 3 13:35:38 2019,[FIX] stock_picking_batch: default company,1,1,1
4bcad6d546a,Vincent Schippefilt,Tue Dec 3 15:08:16 2019,[FIX] web: fix incorrect test of py utils,1,3,1
ee15b8461d5,Xavier Morel,Tue Nov 26 13:27:01 2019,[REM] payment: dynamic domains,2,25,11
4e4813aee68,Xavier Morel,Tue Nov 26 13:26:30 2019,[REM] l10n_latam_invoice_document: dynamic domains,2,4,3
144523217cf,Goffin Simon,Tue Nov 19 19:38:18 2019,[FIX] repair: No fiscal position from repair order,1,6,2
ef2d4f66402,Aaron Bohy,Fri Nov 22 19:52:32 2019,[FIX] web: list: do not escape cell titles,2,28,5
bde09810c7b,Jason Van Malder,Tue Dec 3 13:25:32 2019,[FIX] l10n_ch: fix isr report crash with studio,1,1,
32b2718b3bb,Laurent Smet,Mon Dec 2 18:55:33 2019,[FIX] base: Preserve loosing embedded files when printing 1 attachment,1,3,1
56ee149f113,Nicolas Martinelli,Tue Dec 3 13:20:22 2019,[FIX] product_email_template: use proper parameters,1,3,1
2554d197ff1,Raphael Collet,Thu Nov 28 18:22:27 2019,[IMP] test_new_api: add subtests (to ease debugging),1,39,37
a5bbc908850,Julien Castiaux,Wed Nov 20 21:04:36 2019,[IMP] base: new fields are copy=True by default,1,20,8
5fb29a25b1f,Nicolas Martinelli,Fri Nov 29 17:52:25 2019,[FIX] base: country change,1,2,1
4a8a49d2885,mightyjol (jhk),Mon Dec 2 18:10:51 2019,[FIX]mrp:remove undefined progress field on gantt view,1,1,1
d2b02cab298,Damien Bouvy,Wed Nov 13 00:20:34 2019,"[FIX] web,(various): don't pollute session_info for portal users",6,46,36
a7a9362e079,Nicolas Martinelli,Mon Dec 2 21:23:25 2019,"[FIX] base, base_automation: make active field visible",2,2,2
baabfc9ecf2,Xavier Morel,Tue Nov 26 13:28:48 2019,[REM] survey: dynamic domain,2,9,11
eefa19f60b4,Jason Van Malder,Mon Dec 2 12:53:58 2019,"[FIX] web, account: fix RTL popover on invoice",2,8,2
1e6b25672ed,Jason Van Malder,Fri Nov 29 18:58:59 2019,[FIX] web: fix RTL pivot view dropdown,1,1,1
da4df3af006,Xavier Morel,Wed Oct 30 19:04:50 2019,[FIX] core: is_false has lots of false negatives over RPC,2,13,7
429a07994dc,Lucas Perais (lpe),Tue Oct 22 20:54:43 2019,[FIX] account: exchange rate difference when payment in domestic,3,575,18
225f14e282a,Xavier Morel,Wed Oct 30 19:04:50 2019,[FIX] core: is_false has lots of false negatives over RPC,1,2,1
dd5c45d8470,qsm-odoo,Wed Oct 30 17:26:25 2019,[FIX] web_editor: prevent creating editors for the same element twice,1,15,2
8fa5a58ba77,qsm-odoo,Tue Oct 29 15:58:53 2019,[FIX] website: remove breaking z-index of parallax elements,1,3,1
5d86b74ac55,mreficent,Tue Oct 29 21:19:06 2019,[DOC] render_html -> get_report_values,1,5,4
8e0e0886286,mreficent,Tue Oct 29 21:19:06 2019,[DOC] render_html -> get_report_values,1,5,4
dc3bf304056,qsm-odoo,Tue Oct 29 15:58:53 2019,[FIX] website: remove breaking z-index of parallax elements,1,3,1
54d032bb660,qsm-odoo,Wed Oct 30 17:26:25 2019,[FIX] web_editor: prevent creating editors for the same element twice,1,15,2
a8fdda66385,laa,Wed Oct 30 13:40:21 2019,[FIX] hr_holidays:  don't show the name in edit mode,1,1,1
00022bd7fcd,qsm-odoo,Tue Nov 12 19:05:26 2019,[REF] web_editor: get rid of we-collapse elements,3,7,19
5db73c12d3e,qsm-odoo,Tue Nov 12 18:53:45 2019,[IMP] web_editor: increase option sections readability,1,18,4
dfd98f49e7f,Samuel Degueldre,Thu Oct 24 18:45:55 2019,[IMP] web_editor: rework background-sizing option,7,281,412
01debf53f67,qsm-odoo,Wed Nov 6 17:38:39 2019,[IMP] web_editor: allow to temporary block preview overlay toggling,2,18,
688e21b6e06,qsm-odoo,Thu Oct 17 12:54:24 2019,"[IMP] website, *: add slide management buttons for carousel snippets",3,118,48
c879ac723b3,qsm-odoo,Thu Oct 31 20:08:09 2019,"[FIX] website, *: no theme color suggestions during theme colors edition",2,6,
ea994b0cbb8,qsm-odoo,Wed Oct 23 19:20:21 2019,"[IMP] web_editor, *: review 'colorPalette' editor UI",6,78,93
22c5fc5dd2f,fja-odoo,Mon Oct 21 18:57:16 2019,"[IMP] web_editor, website: generalize colorpicker",12,515,319
2006959761a,qsm-odoo,Mon Oct 28 15:28:41 2019,"[REF] website_sale, *: review shop snippet options UI",2,24,29
f615cfda89d,Samuel Degueldre,Fri Oct 18 14:36:09 2019,"[IMP] website, *: rework snippet anchor system",4,60,23
bf5b4b69330,qsm-odoo,Tue Oct 22 16:56:59 2019,"[IMP] website, *: introduce inputs in the left panel UI",8,461,107
c47527b7945,qsm-odoo,Mon Oct 21 20:57:07 2019,[IMP] web_editor: allow options to add UI in the overlay top bar,3,35,16
7623f3ecf7b,Samuel Degueldre,Wed Oct 16 17:54:22 2019,[IMP] website: add quick move buttons for sections and columns,2,45,
c213afab86d,qsm-odoo,Mon Oct 21 20:02:54 2019,"[IMP] web_editor, *: review 'background' options' UI",4,63,14
72a2f417ae7,qsm-odoo,Wed Oct 16 21:16:52 2019,"[IMP] web_editor, *: introduce select & checkboxes for the left panel UI",14,644,465
ed8133c72f6,qsm-odoo,Mon Oct 21 20:30:16 2019,"[IMP] web_editor, *: allow snippet options next to clone/delete buttons",6,56,14
c611d92191f,qsm-odoo,Wed Oct 16 19:31:30 2019,"[REF] website, *: remove useless palette title option",2,5,15
d9bbdf15ada,qsm-odoo,Wed Oct 16 19:17:46 2019,"[REF] website, *: remove all snippet options UI icons",5,49,71
0cbc188a71b,qsm-odoo,Wed Oct 23 19:18:22 2019,[FIX] web_editor: prevent focus change on recording undos,1,10,
4.66E+10,Katherine Zaoral,Thu Oct 24 01:39:56 2019,[FIX] l10n_latam_invoice_document: manual taxes widget,1,13,1
9daed92a6d3,Andrea Grazioso (agr-odoo),Wed Oct 23 18:45:25 2019,[FIX] web: translate popup broken,1,2,1
91f503cd99d,Katherine Zaoral,Tue Nov 12 19:07:47 2019,[FIX] l10n_ar: Fix ImportError: No module named 'stdnum.ar.cbu',1,10,2
c0e5f821ce2,Nicolas Martinelli,Fri Nov 15 19:29:05 2019,[FIX] product: fixed price in pricelist,1,15,2
9d6cc44f988,Nicolas Martinelli,Fri Nov 15 17:57:35 2019,[FIX] l10n_eu_service: default tax,1,1,1
92aeaa47ff5,Nicolas Martinelli,Fri Nov 15 15:29:54 2019,[FIX] mrp: date expected and date deadline,1,4,3
a449e2ccf61,oco-odoo,Fri Nov 15 18:48:29 2019,[FIX] account: tax report: remove tags from aml when needing to delete them because of tag_name removal,1,16,4
83a0c46dbb6,Raphael Collet,Fri Nov 15 20:17:33 2019,[FIX] registry: init_models() using a closed cursor,1,3,
d57e0cb1e7b,qsm-odoo,Fri Nov 15 17:10:35 2019,[FIX] web_editor: remove destroyed editors from memory,1,1,
bddf5a67479,Victor Feyens,Fri Nov 15 18:31:54 2019,[FIX] stock: inventory adjustments list view,1,1,2
06537390a96,Jorge Pinna Puissant,Fri Nov 15 14:38:18 2019,[FIX] account: remove label on invoices if the tax is in a group,1,2,
dfc92c66a67,Nicolas Lempereur,Tue Nov 12 22:48:46 2019,[FIX] web: week view ok if week start not sunday/monday,2,100,3
abc80eff18a,Adrien Horgnies,Thu Nov 14 14:33:08 2019,[FIX] l10n_lu: make 142000 Current Year Earnings and remove 999999,1,1,1
17d6ea235af,Samuel Degueldre,Thu Nov 14 19:07:15 2019,"[FIX] web_editor, *: fix crash when saving cropped image",2,2,
a9ddc5a50ee,Julien Castiaux,Fri Nov 15 15:34:15 2019,[FIX] snailmail_account: use HttpCase to contact pingen,1,19,27
c5570c4e7d1,fw-bot,Thu Nov 14 20:47:05 2019,[FIX] calendar: fix wrong date for recurring event emails,2,16,9
bf87b4a758b,Nans Lefebvre,Thu Nov 14 18:45:50 2019,[FIX] website_sale_coupon: correctly update free shipping on cart,1,1,1
00521bc998a,Ravi Gohil,Thu Oct 10 11:45:06 2019,[IMP] l10n_lu: improved 'Tag Name' of Tax Report's lines,4,83,306
45f1d6367c8,Ipsita Borisagar,Wed Oct 16 15:13:42 2019,[IMP] sale_timesheet: added testcase for project overview.,2,107,
ca57ecf4462,Gert Pellin,Thu Nov 14 18:18:04 2019,[FIX] point_of_sale: fix order naming translations,3,5,4
3214dd56f15,David Arnold,Sat Dec 15 03:08:51 2018,[FIX] base: specify VAT label for Colombia,1,1,
5a4f453ad70,Joseph Caburnay,Thu Nov 14 17:52:45 2019,[FIX] point_of_sale: json is undefined. use options.json instead,1,1,1
aefae068a61,Jorge Pinna Puissant,Tue Nov 12 20:03:06 2019,[FIX] web: hours in event detail,1,2,3
a5702a1ff1e,Jorge Pinna Puissant,Tue Nov 12 19:56:05 2019,[FIX] web: moving non-all day events,1,3,2
03e44375fea,Raphael Collet,Thu Nov 14 20:30:34 2019,[FIX] registry: dependencies of custom fields may not exist,1,11,10
52d4ada2302,lejeune quentin,Thu Oct 17 17:40:50 2019,[IMP] point_of_sale: Add support of RPI 4,21,31,306
de652abc5fa,Christophe Monniez,Thu Nov 14 13:55:55 2019,[FIX] requirements: avoid double requirements for pillow,1,1,1
8493d17556c,Martin Trigaux,Thu Nov 14 16:39:15 2019,[FIX] account: do not use optional library,1,11,3
c2ba5ef3de7,Martin Trigaux,Tue Nov 12 15:18:10 2019,[FIX] web: avoid domains with empty list,1,3,3
4e3e268083e,Victor Feyens,Fri Nov 8 22:12:37 2019,[FIX] website_slides: default values for all compute fields.,1,1,1
578deee45d8,Jorge Pinna Puissant,Thu Nov 7 14:19:25 2019,[FIX] fields: check if the inverse must change,4,36,1
7352f0dea66,Odoo's Mergebot,Thu Nov 14 19:44:12 2019,[MERGE] base/mail: fix multiple issues in email address handling after #35929, ,,
7bf2dd43393,Julien Castiaux,Tue Oct 29 19:11:04 2019,[FIX] ir.mail.server: squash redundant CRs (bpo-34424),2,41,3
29d8fc091ab,Simon Lejeune,Tue Oct 29 14:55:10 2019,[FIX] stock: picking: immediate and state,2,4,
4d653af6e92,Simon Lejeune,Sun Oct 13 23:32:27 2019,[REF] stock: planned transfer: additional moves,3,128,63
314e3eed7a3,Martin Trigaux,Thu Nov 14 14:53:45 2019,[FIX] point_of_sale: properly translate error message,2,41,12
abb3fabd7eb,qsm-odoo,Wed Nov 13 21:07:36 2019,[FIX] website: restore blog & event cover properties options editing,1,2,2
3f5a0a1ef46,Yannick Tivisse,Wed Nov 13 21:51:01 2019,[FIX] snailmail_account: Make the external test work,2,25,18
7b65a63c97d,Julien Castiaux,Tue Oct 29 19:36:18 2019,[IMP] tools: restore P2 formataddr default behavior,2,32,6
f0ae04ab3dd,Thibault Delavallée,Mon Oct 28 20:17:51 2019,[FIX] tools: correctly format emails when having an encoding issue,2,2,2
70d61dafa1a,fw-bot,Tue Nov 5 22:58:54 2019,[FIX] account: payment reference exact match without spaces,1,3,3
74c8c61d6ff,jbw,Mon Oct 28 15:23:34 2019,[IMP] Cash Rounding : adding loss account,8,17,8
9713d66a15e,Goffin Simon,Tue Nov 12 21:44:12 2019,[FIX] stock: Returning canceled moves,1,2,
eb89927019f,William Henrotin,Wed Nov 13 20:41:52 2019,[FIX] stock: split move line in extra move,2,29,1
382d6d9a783,jvm-odoo,Tue Nov 12 16:03:35 2019,[FIX] portal: fix address over icon,1,1,1
3d1c192da95,Laurent Smet,Wed Nov 13 17:24:00 2019,[FIX] account: Fix checking about the reconciliation,2,14,9
57964417848,Samuel Degueldre,Wed Nov 13 15:01:00 2019,[FIX] website: fix crash when adding item to top menu,1,1,1
a23153a3d2e,Alejandro Avilés,Thu Oct 31 19:58:38 2019,[IMP] web: correct typos in comments,2,2,2
6cd14dd033a,Alejandro Avilés,Wed Nov 13 21:33:05 2019,[CLA] add signature for omegak,1,11,
85715462da7,Nicolas Martinelli,Wed Nov 13 19:24:10 2019,[FIX] point_of_sale: partner with empty name,1,1,1
3bc330a3234,Nicolas Martinelli,Wed Nov 13 18:34:16 2019,[FIX] sale_stock: canceled invoice,1,1,1
82a24aa1dfb,Nicolas Martinelli,Fri Nov 8 19:03:03 2019,[FIX] l10n_it_edi: split name,1,4,4
643c91aba60,William Henrotin,Wed Nov 6 15:39:13 2019,[FIX] mrp: fix workcenter capacity,2,24,2
eea62c09c9e,Simon Lejeune,Wed Nov 13 17:43:43 2019,[FIX] stock_account: standard price update upon delivery,2,2,1
877e3c6bfac,qsm-odoo,Wed Nov 13 17:38:07 2019,[FIX] website_form: add missing call to _super in snippet options,1,5,
8b7afc9d4d1,fw-bot,Mon Nov 4 20:08:26 2019,[FIX] account: pass tree_view_ref in a one2many analytic lines view,1,1,1
d6812b90b8b,jdoutreloux,Tue Nov 12 20:14:29 2019,[IMP] project: Display 'project' on quick create for All Tasks action,1,2,
5b7c3805a04,jdoutreloux,Tue Nov 12 20:10:10 2019,[FIX] base: Fix LTR display of base.contact qweb template,1,7,5
d34939a521c,jdoutreloux,Mon Nov 4 20:49:16 2019,[IMP] project: Display commercial partner on tasks kanban card,3,7,2
06d5103c387,jdoutreloux,Mon Sep 23 16:36:14 2019,[IMP] project: Improve layout and wording on task form,2,3,3
8bb0530017a,Xavier-Do,Wed Nov 13 16:31:03 2019,[IMP] base: improve error context for view validation errors,4,45,45
aae1d578296,Xavier-Do,Thu Oct 24 18:18:19 2019,[REF] base: refactor check_xml and read_combined,11,1421,944
b63e82bebda,Xavier-Do,Tue Nov 5 19:21:58 2019,[REF] base: remove deprecated translate_qweb,1,4,
fd9278613a4,Xavier-Do,Thu Sep 5 16:50:17 2019,[IMP] base: remove useless model check,1,2,
3064f062230,Xavier-Do,Thu Oct 24 18:16:50 2019,[IMP] base: add global test for ir.filters and views,2,54,1
6042545c331,Xavier-Do,Wed Sep 4 19:57:02 2019,[WIP] base: avoid useless view update on group write.,1,12,6
c403aec2aa6,Xavier-Do,Tue Nov 12 14:01:14 2019,"[IMP] core,test_access_rights: improve exept_orm stringification",2,14,8
eb2f0aabcfd,Xavier-Do,Tue Oct 8 16:00:46 2019,[FIX] *: various fixes in xml views,25,46,38
33086d77953,Xavier-Do,Tue Sep 10 17:43:54 2019,[FIX] crm: remove deprecated default_groups_ref ctx key,1,1,1
123d1013353,Xavier-Do,Fri Aug 30 15:30:54 2019,"[FIX] hr_skills, membership: remove invalid filters",1,10,
940733ec183,Laurent Smet,Wed Nov 13 15:59:40 2019,[FIX] account: Fix the 'state' live-cycle of account.payment,1,2,2
edb11ee6840,Fabien Pinckaers,Fri Nov 8 14:59:15 2019,Update README.md,1,1,2
eb02e9b3e00,Kevin Baptiste,Thu Oct 17 15:08:38 2019,[IMP] hr_holidays: compute leave description based on user group,3,35,22
db8904b03d8,qsm-odoo,Wed Nov 13 15:44:03 2019,"[FIX] website, theme_default: restore website creation UI",3,15,5
8d792001c67,fw-bot,Tue Nov 12 20:37:05 2019,[FIX] base: call context_get with the right user,1,1,1
062735847c6,Nicolas Lempereur,Thu Nov 7 15:53:57 2019,[FIX] web: guardedCatch on IE Edge async return,3,97,
a1839fb305b,Gert Pellin,Tue Nov 12 15:36:13 2019,[FIX] pos_restaurant: sync empty orders,2,29,5
72fd12e4ae3,Jorge Pinna Puissant,Fri Nov 8 18:53:09 2019,[IMP] base: current company id to evaluation context,1,1,
fd81920f1fc,Goffin Simon,Tue Nov 12 13:19:44 2019,[FIX] stock_dropshipping: Creating a quotation without purchase permission,1,1,
2a875a404a4,Laurent Smet,Mon Nov 4 18:50:48 2019,[FIX] account: Fix lost constraint during the account-pocalypse,7,111,110
